event_id,broadcast_type,broadcast_date,tv_station_network,tv_rating
48055,Taped,2000-11-05,Samurai! TV,
128228,Taped,2015-04-18,lokale TV Sender (USA),
338612,Live,2022-03-19,Wrestle Universe,
75122,Taped,2012-02-04,lokale TV Sender (USA),
130037,Taped,2009-09-04,TNAwrestling.com,
352978,Taped,2022-10-14,WWE Network,
42643,Taped,2009-08-13,Spike TV,1.1
125240,Taped,2015-02-18,WWE Network,
78747,Taped,1992-04-04,lokale TV Sender (USA),
57459,Live,2010-11-07,TV Asahi,
142554,Taped,1976-06-19,,
83696,Taped,2012-08-11,52MX,
252046,Taped,2020-01-16,BT Sport,
348138,Taped,2022-09-04,Samurai! TV,
90975,Taped,1997-04-05,TBS,
121151,Taped,1965-03-01,,
325591,Live,2021-11-29,Samurai! TV,
319775,Taped,1989-10-01,TBS,
77334,Taped,2012-04-08,Televisa Deportes,
3287,Live,2005-06-05,Nippon TV,
139690,Taped,1974-11-23,,
208050,Taped,1984-09-01,,
316815,Live,2021-07-04,Samurai TV / Wrestle Universe,
312658,Taped,,MVS TV,
42097,Taped,2002-07-18,NJ / IWTV Internet,
123192,Live,2015-01-13,WWE Network,
48061,Taped,,TV Asahi,
65156,Taped,2011-06-23,J-SPORTS ESPN,
212060,Taped,2018-10-11,POP TV,
362755,Live,2023-05-06,WWE Network,
361176,Taped,2023-05-05,TNT,
41365,Taped,,Nippon TV,
311689,Live,2021-06-05,FITE TV,
72338,Taped,,TV Asahi,
292358,Taped,,,
68349,Taped,1993-03-27,Televisa Deportes,
229011,Live,2019-05-09,ROHWrestling.com,
82040,Taped,1994-12-03,TV Asahi,
18092,Taped,1984-11-10,CHCH-TV,
180031,Live,2017-07-20,NJPWWorld.com,
94354,Taped,2005-01-30,,
281666,Taped,2020-07-22,Wrestle Universe,
240384,Live,2019-09-13,Twitch.tv,
137741,Taped,1974-03-02,,
10329,Taped,2007-03-02,WWE.com,
13344,Taped,2007-09-06,Spike TV,1.2
202716,Live,2018-07-16,YouTube.com,
290571,Taped,,MVS TV,
248142,Taped,2020-04-24,WWE Network,
18472,Live,2008-03-02,Nippon TV / G+,
335179,Taped,1998-08-22,Syndication,
335687,Live,2022-03-18,FOX,
78385,Taped,1996-09-07,Televisa Deportes,
116936,Taped,1997-09-20,TBS,
298691,Taped,2020-12-12,Impact Plus,
63266,Taped,2011-05-12,WWE.com,
190093,Taped,2017-12-30,Fight Network,
133338,Live,2015-08-05,NJPWWorld.com,
1900,Taped,1994-10-17,USA Network,
3801,Taped,1998-05-23,Syndication,
157681,Taped,1977-10-29,,
347766,Taped,1980-04-26,,
144945,Taped,,,
128310,Taped,2015-04-27,nicovideo.jp,
112697,Taped,2014-06-26,Spike TV,
206935,Taped,2018-08-23,Hulu,
245428,Taped,1992-09-19,lokale TV Sender (USA),
85929,Live,2012-10-08,USA Network,2.8
351885,Taped,,,
65611,Taped,,Gaora TV,
109504,Taped,2014-04-10,WWE Network,
281296,Taped,,Samurai! TV,
83708,Taped,2012-08-11,Televisa Deportes,
359204,Taped,2023-01-08,Wrestle Universe,
339837,Live,2022-05-23,USA Network,
360000,Live,2023-03-31,FITE TV,
249182,Live,2019-12-06,Samurai! TV,
164290,Live,2016-11-12,SakuraNZ.com,
309748,Taped,2021-04-28,Wrestle Universe,
121486,Live,2014-12-16,USA Network,
180894,Taped,2017-07-22,lokale TV Sender (USA),
367464,Live,2023-08-04,FITE TV,
57504,Taped,1978-10-28,,
141617,Taped,2015-11-27,WWE Network,
103518,Taped,2013-11-11,USA Network,2.7
244277,Taped,2019-10-15,YouTube.com,
96132,Taped,2013-06-01,Samurai! TV,
53691,Taped,2010-07-22,Spike TV,1.0
122474,Live,2014-12-29,USA Network,
110041,Taped,2014-04-20,Fox Sports,
186789,Taped,2017-10-13,AXS TV,
162672,,,,
51026,Taped,2010-05-07,Samurai! TV,
182732,Taped,2005-02-16,Samurai! TV,
291444,Live,2020-11-08,independentwrestling.tv,
356379,Live,2022-12-06,USA Network,
85353,Taped,,TV Asahi,
17771,Taped,2007-07-02,TheSuperstation.tv,
179499,Live,2017-07-10,USA Network,
76366,Taped,2012-03-16,Samurai! TV,
12744,Taped,1996-06-08,TBS,
102352,Taped,2013-10-25,G+,
5145,Live,1988-02-05,NBC,15.2
318694,Live,2021-08-08,NJPWWorld.com,
12067,Taped,2005-09-21,Samurai! TV,
84706,Taped,2002-09-01,Televisa Deportes,
67655,Taped,2011-08-13,CadenaTres,
241025,Taped,2019-09-19,Hulu,
79266,Taped,1986-03-02,USA Network,
347042,Taped,2022-09-09,TNT,
2661,Live,2004-12-12,,
57179,Taped,2010-11-05,,
305217,Live,2021-03-06,Wrestle Universe,
54004,Taped,2010-06-26,Teleformula,
42021,Taped,2002-04-19,NJ / IWTV Internet,
124250,Taped,2015-01-31,CadenaTres,
20886,Taped,2008-05-02,The CW,2.2
157772,Taped,2016-07-12,POP TV,
128939,Taped,2015-05-08,WWE Network,
74623,Taped,,TV Asahi,
121946,Taped,2014-12-28,Samurai! TV,
300970,Taped,2021-02-19,NJPWWorld.com,
129500,Taped,2009-10-15,TNAwrestling.com,
131282,Taped,2015-09-16,Destination America,
137895,Taped,2015-09-23,Hulu,
197959,Taped,1992-04-18,TBS,
187573,Live,2017-11-21,WWE Network,
131074,Taped,1970-12-19,,
100839,Taped,1995-05-13,TBS,
77585,Taped,2012-03-17,KDOC-TV,
87080,Taped,2003-03-01,Televisa Deportes,
78438,Taped,1996-10-26,Televisa Deportes,
16309,Taped,1987-02-15,lokale TV Sender (USA),
16352,Taped,1987-05-10,lokale TV Sender (USA),
109759,Live,2014-04-14,USA Network,
162271,Taped,2016-10-22,Gaora TV,
44881,Taped,2009-11-10,Syfy,1.0
38527,Live,2009-04-27,USA Network,3.4
237541,Live,2019-08-20,DDTuniverse.com,
94952,Taped,2013-05-02,Spike TV,0.9
162944,Taped,,KPLR,
210001,Live,2018-09-25,USA Network,
102818,Taped,2013-10-30,ion Television,
370724,Live,2023-09-06,TBS,
166290,Taped,2016-12-25,Samurai! TV,
83559,Live,1988-08-27,PRISM Network,
376568,Live,2023-11-10,TNT,
86122,Taped,2002-11-09,Televisa Deportes,
333492,Taped,2022-01-08,Wrestle Universe,
8127,Live,2003-10-11,Nippon TV / G+,
216655,Live,2018-11-29,AJPW.tv,
349559,Taped,2022-10-16,NJPWWorld.com,
132085,Taped,1971-05-29,,
42942,Live,2009-08-30,,
110547,Taped,2014-05-02,Syfy,
54632,Taped,2010-08-15,Televisa Deportes,
75174,Taped,,TV Asahi,
84309,Taped,2002-01-05,Televisa Deportes,
220415,Taped,2019-01-09,WWE Network,
57387,Taped,1989-02-04,TV Asahi,
53467,Taped,2005-09-11,Televisa Deportes,
3003,Taped,2005-07-16,Spike TV,0.5
361398,Taped,2023-03-30,Hulu,
13759,Live,2007-09-14,Gaora TV,
359778,Taped,1974-01-19,lokale TV Sender (USA),
207033,Taped,1982-08-28,,
281759,Taped,,Samurai! TV,
47988,Taped,,TV Asahi,
391271,Taped,2015-11-17,Challenge TV,
326031,Taped,1998-06-20,,
50078,Taped,2001-04-15,Televisa Deportes,
110755,Taped,2014-05-09,WWE Network,
207150,Taped,1983-03-19,,
39515,Taped,2009-05-21,Spike TV,1.1
159172,Taped,2016-07-30,Televisa Deportes,
353424,Live,2022-10-11,independentwrestling.tv,
60437,Taped,,TV Asahi,
328581,Live,2021-12-20,USA Network,
48833,Taped,2010-03-12,MyNetworkTV,2.0
142837,Taped,2016-01-16,Televisa Deportes,
321557,Live,2021-10-23,TNT,
140926,Taped,1975-07-26,,
187572,Live,2017-11-21,USA Network,
16598,Taped,1988-08-28,lokale TV Sender (USA),
394590,Taped,1982-06-05,lokale TV Sender (USA),
251264,Taped,1978-01-14,,
49221,,,,
83661,Taped,2012-08-20,Gaora TV,
208272,Taped,2018-09-19,Gaora TV,
99289,Taped,1992-11-28,TBS,
130396,Live,2015-05-24,LuchaWorldCup.com,
39252,Taped,1986-07-08,ESPN,
327155,Taped,2021-11-24,YouTube.com,
17255,Taped,1991-05-12,lokale TV Sender (USA),
64578,Taped,1980-08-03,ESPN,
284091,Taped,2020-08-22,TNT,
321180,Taped,1997-09-06,TBS,
386734,Taped,2024-03-08,TNT,
13031,,,,
68823,Taped,2011-09-21,,
164824,Taped,2016-11-30,WWE Network,
196663,Taped,1977-05-21,lokale TV Sender (USA),
145830,Live,2016-02-25,NJPWWorld.com,
17784,,,,
26780,Taped,2008-09-04,Spike TV,1.0
361811,Live,2023-02-18,Wrestle Universe,
33227,Taped,2008-07-26,CadenaTres,
207188,Taped,1983-07-16,,
54462,Taped,2010-08-12,J-SPORTS ESPN,
142538,Taped,1976-05-29,,
68274,Taped,2011-08-27,Fox Sports,
24072,Taped,,NJ / IWTV Internet,
234693,Taped,,Samurai! TV,
90121,Taped,2004-05-29,Galavision,
33222,Taped,2008-06-21,CadenaTres,
66212,Taped,2011-07-16,KDOC-TV,
46890,Live,2010-01-04,USA Network,3.6
182257,Taped,,,
324448,Live,2021-09-25,Wrestle Universe,
350269,Taped,2022-08-29,Wrestle Universe,
203108,Live,2018-07-22,NJPWWorld.com,
97304,Taped,1999-04-15,lokale TV Sender (USA),
374653,Live,2023-09-26,USA Network,
205558,Taped,2018-08-16,Samurai! TV,
90561,Taped,,TV Asahi,
322823,Live,2021-09-07,AJPW.tv,
230477,Live,2019-05-10,DDTuniverse.com,
207183,Taped,1983-05-21,,
96137,Taped,2013-05-28,Samurai! TV,
99207,Taped,,lokale TV Sender (USA),
42231,Taped,2001-03-04,BS Asahi,
76259,Taped,2012-03-24,Gaora TV,
247248,Taped,,,
311747,Live,2021-05-12,Wrestle Universe,
331602,Live,2022-01-21,Samurai! TV,
346151,Taped,2022-06-28,YouTube.com,
56825,Taped,2010-10-27,Samurai! TV,
155379,Live,2016-06-03,InternetTVLuchaLibreWorldCup.tv,
230871,Live,2019-05-19,AbemaTV,
222814,Live,2019-02-16,FITE TV,
236201,Taped,2019-08-03,Fight Network,
228430,Live,2019-04-09,USA Network,
47814,Live,2010-02-01,USA Network,3.6
15268,Taped,2008-02-04,TheSuperstation.tv,
19864,Taped,1986-08-23,lokale TV Sender (USA),
159959,Taped,2016-08-20,52MX,
128529,,,,
188629,Live,2017-12-05,YouTube.com,
67994,Taped,2011-09-07,,
340382,Taped,2022-04-09,YouTube.com,
176083,Live,2017-05-23,WWE Network,
297770,Taped,1990-10-29,,
73811,Taped,2012-01-11,Samurai! TV,
142627,Taped,1976-07-24,,
73793,Taped,1997-01-12,TBS,
394895,Taped,1982-11-13,lokale TV Sender (USA),
71433,Taped,2011-11-18,Gaora TV,
42383,Taped,2001-05-27,BS Asahi,
249241,Live,2019-12-15,WWE Network,
47369,Taped,1996-10-29,lokale TV Sender (USA),
87087,Taped,2012-11-02,Syfy,2.0
309201,Taped,2021-05-07,WWE Network,
140920,Taped,1975-07-19,,
133579,Taped,2014-12-07,Challenge TV,
144706,Taped,1977-05-21,,
96836,Taped,2013-10-26,lokale TV Sender (USA),
369566,Live,2023-08-30,TBS,
76530,Taped,2012-03-14,WWE.com,
131492,Taped,2009-06-18,TNAwrestling.com,
339594,,,,
315721,Taped,1990-07-21,,
76072,Taped,2012-03-01,Spike TV,1.0
1512,Taped,2004-11-12,FSN,
82332,Taped,2012-07-16,Kansai TV,
372353,Taped,2023-08-26,TNT,
376273,Live,2023-11-10,FOX,
234116,Taped,2019-07-19,Pursuit Channel,
144971,Taped,2015-12-22,POP TV,
55912,Taped,2007-11-18,Televisa Deportes,
315444,Live,2021-06-20,Samurai! TV,
340642,Taped,2022-04-14,AXS TV,
157905,Taped,2016-07-13,WWE Network,
360128,Taped,2023-01-19,Pro Wrestling TV,
96302,Taped,,Nippon TV,
364835,Live,2023-06-10,Samurai! TV,
303904,Taped,2021-02-24,Wrestle Universe,
30165,Live,1982-05-22,PRISM Network,
233243,Taped,2019-07-03,WWE Network,
367802,Taped,2023-09-21,AXS TV,
54175,Taped,,Gaora TV,
215060,Taped,2018-11-15,Hulu,
23083,Taped,2008-07-04,The CW,1.6
64726,Taped,1992-06-21,Televisa Deportes,
362065,Taped,2023-02-25,YouTube.com,
158216,Live,2016-07-19,USA Network,
62383,Taped,2011-05-07,KDOC-TV,
214541,Live,2018-11-07,Facebook.com,
124905,Live,2015-03-15,TV Asahi,
86980,Taped,2012-10-06,Fox Sports,
15998,Taped,2000-11-11,lokale TV Sender (USA),
13413,Taped,1996-03-02,TBS,
11846,Taped,2006-09-08,lokale TV Sender (USA),
113976,Live,2014-07-20,WWE Network,
114715,Live,2014-08-04,USA Network,
18580,Live,1989-11-25,MSG Network,
58317,Live,2001-12-14,,
94676,Taped,,TBS,
3981,Live,,,
180453,Taped,1985-01-19,,
134189,Taped,1972-11-04,,
19452,Taped,,Gaora TV,
333206,Taped,2022-01-27,Hulu,
81338,Taped,2000-03-18,Televisa Deportes,
321286,Taped,1989-06-25,TBS,
118436,Taped,2014-10-25,Televisa Deportes,
130260,Taped,1970-07-18,,
221725,Taped,2019-02-02,WWE Network,
109090,Taped,2014-03-30,TVC Deportes,
143359,Taped,2015-12-17,Syfy,
359583,Taped,1972-08-19,lokale TV Sender (USA),
301013,Live,2021-02-17,NJPWWorld.com,
162690,,,,
356015,Taped,2023-01-28,NJPWWorld.com,
341727,Live,2022-05-22,NJPWWorld.com,
65832,Taped,1992-10-03,Televisa Deportes,
158758,Taped,2016-08-16,Samurai! TV,
247426,Taped,1985-11-23,lokale TV Sender (USA),
88390,Taped,,TV Asahi,
55949,Live,1987-09-01,TV Asahi,
47196,Taped,,TV Asahi,
200251,Taped,2018-06-17,Samurai! TV,
191014,Live,1954-03-13,CBS National,
125835,Taped,1966-08-27,,
39705,Taped,1995-03-17,Televisa Deportes,
120067,Live,2014-11-23,nicovideo.jp,
201892,Live,2018-07-06,Claro Sports,
360548,Taped,1977-01-08,lokale TV Sender (USA),
17636,Taped,2008-02-11,USA Network,3.4
384620,Live,2024-04-04,TrillerTV,
138431,Taped,1993-03-28,TBS,
133481,Taped,1972-06-24,,
145065,Taped,2016-01-15,WWE Network,
181699,Live,2018-08-18,WWE Network,
117237,Taped,1997-10-04,TBS,
70770,Taped,2011-12-04,G+,
102410,Taped,,Nippon TV,
86529,Taped,,TV Asahi,
137078,Live,2015-09-14,USA Network,
348718,Taped,2022-07-26,Wrestle Universe,
360800,Live,2023-01-31,YouTube.com,
285774,Live,2020-08-22,Wrestle Universe,
12807,,,Gaora TV,
9137,Live,,Sci Fi Channel,1.8
343676,Taped,2022-06-17,WWE Network,
109094,Live,2014-03-31,USA Network,
14471,Taped,1992-05-16,lokale TV Sender (USA),
206112,Taped,2018-08-21,DDTuniverse.com,
162878,Taped,1960-10-29,KPLR,
264963,Taped,2000-11-15,Samurai! TV,
142314,Taped,1988-09-04,TBS,
214178,Live,2019-01-13,ROHWrestling.com,
13665,Taped,1989-10-14,lokale TV Sender (USA),
290278,Taped,2020-09-18,NJPWWorld.com,
358538,Taped,2023-01-13,WWE Network,
355337,Taped,2022-11-09,Wrestle Universe,
25794,Taped,2008-08-14,Spike TV,0.9
231455,Taped,2019-05-04,beIN SPORTS (USA),
27928,Live,2008-09-14,Samurai! TV,
53556,Taped,2005-12-04,Televisa Deportes,
123768,Taped,1965-09-11,,
150876,Taped,2016-06-20,nicovideo.jp,
39258,Taped,1986-08-05,ESPN,
58368,Taped,2010-12-17,Gaora TV,
363337,Live,2023-05-12,FOX,
357027,Live,2022-12-02,Dragon Gate Network,
106489,Taped,2014-01-22,,
11841,Taped,2006-07-28,lokale TV Sender (USA),
156371,Taped,2016-06-18,lokale TV Sender (USA),
89175,Taped,,TV Asahi,
306495,Live,2021-03-22,USA Network,
16285,Taped,1999-05-23,Univision,
358174,Live,2022-12-19,Abema TV / Wrestle Universe,
361974,Live,2023-05-21,FITE TV,
100120,Taped,2013-09-21,Televisa Deportes,
110923,Taped,2014-06-12,Spike TV,0.9
355017,Live,2022-11-25,FOX,
363661,Live,2023-03-26,Samurai! TV,
1806,Taped,1993-08-09,USA Network,
367549,Live,2023-05-21,Dragon Gate Network,
349674,Live,2022-10-07,,
86813,Taped,1981-10-09,TV Asahi,
343847,Taped,2001-10-21,lokale TV Sender (USA),
60163,Taped,,TV Asahi,
49419,Taped,1999-06-27,Televisa Deportes,
70780,Live,1983-07-01,TV Asahi,
106128,Taped,2014-01-17,WWE.com,
11870,Taped,2007-02-12,lokale TV Sender (USA),
335859,Live,2022-02-06,YouTube.com,
171034,Taped,2017-03-09,POP TV,
298877,Live,2020-12-15,Dragon Gate Network,
68819,Taped,2011-09-10,52MX,
184952,Taped,2017-10-11,WWE Network,
56356,Taped,1993-10-16,,
217854,Taped,2018-12-12,WWE Network,
100599,Taped,,TBS,
1963,Taped,1995-11-06,USA Network,2.6
255342,Live,2020-06-20,FITE TV,
256603,Taped,2020-03-10,Samurai! TV,
5250,Live,2006-01-13,Gaora TV,
336995,Taped,2022-02-21,YouTube.com,
310023,Live,2021-04-29,AJPW.tv,
160443,Taped,2016-08-31,WWE Network,
13746,Taped,1990-04-28,lokale TV Sender (USA),
2551,Live,,,
130854,Taped,2015-06-22,Gaora TV,
51341,Taped,2003-06-08,Televisa Deportes,
57332,Taped,2009-12-19,Fox Sports,
353492,Taped,1996-12-22,USA Network,
213430,Live,2018-10-29,USA Network,
207128,Taped,1983-01-15,,
101602,Live,2013-10-06,PPV Sender,
6390,Taped,1987-10-24,lokale TV Sender (USA),
133854,Taped,2015-06-13,CadenaTres,
9117,Live,,,
17697,Taped,1993-08-15,lokale TV Sender (USA),
58504,Taped,1983-12-31,,
331036,Taped,2021-12-09,AXS TV,
124986,Taped,1966-01-08,,
12705,Taped,,ESPN,
126873,Taped,2015-03-27,AXS TV,
96823,Taped,,Nippon TV,
2814,,,,
45294,Taped,2009-11-25,Samurai! TV,
79737,Taped,2012-05-06,Televisa Deportes,
2346,Live,2002-12-15,,
54839,Taped,2003-10-11,Samurai! TV,
100086,Taped,2013-09-04,Samurai! TV,
297967,Live,2020-11-28,Dragon Gate Network,
100689,Taped,2013-09-20,Nippon TV,
49096,,,lokale TV Sender (USA),
308254,Taped,2021-04-08,AXS TV,
97907,Taped,2000-07-27,lokale TV Sender (USA),
362988,Live,2023-03-10,Ticketmaster Live,
19607,Taped,1985-07-27,lokale TV Sender (USA),
133540,Taped,2014-12-10,Challenge TV,
41616,Taped,2009-07-24,MyNetworkTV,1.8
40323,Taped,2009-06-11,Gaora TV,
378399,Taped,2024-01-19,TNT,
139978,Taped,2015-11-04,Hulu,
310408,Live,2021-05-01,YouTube.com,
11501,Taped,2004-06-26,lokale TV Sender (USA),
147502,Live,2016-02-21,WWE Network,
331173,Live,2021-12-11,Dragon Gate Network,
250205,Taped,2019-12-17,YouTube.com,
9815,Taped,2001-01-07,Samurai! TV,
293802,Live,1960-10-26,,
391270,Taped,2015-10-20,Challenge TV,
13629,Taped,1989-07-15,lokale TV Sender (USA),
221863,Taped,2019-01-30,WWE Network,
94393,Taped,2013-04-10,ion Television,
213218,Live,2018-10-26,Marca,
48409,Taped,2000-02-20,lokale TV Sender (USA),
38740,Taped,,TV Asahi,
197546,Live,2018-04-16,YouTube.com,
125329,Taped,2015-02-26,Samurai! TV,
345552,Live,2022-08-16,TV Asahi,
214434,Taped,2018-11-07,WWE Network,
157166,Taped,1977-09-17,,
357873,Live,2023-07-02,revproondemand.com,
2696,Taped,2005-03-06,Spike TV,0.7
70596,Taped,2011-10-20,WWE.com,
48783,Taped,2010-03-04,Samurai! TV,
34994,Taped,1992-10-11,Televisa Deportes,
244175,Live,2019-10-14,USA Network,
60278,Taped,1995-04-15,TV Asahi,
199141,Live,2018-05-22,AbemaTV,
16210,Taped,2001-10-13,lokale TV Sender (USA),
35220,Taped,2009-02-13,MyNetworkTV,
180614,Taped,2016-10-07,AXS TV,
188788,Taped,2017-12-14,Hulu,
297134,Taped,2021-01-01,WWE Network,
128381,Taped,1969-06-14,,
94251,Taped,1996-09-21,TV Asahi,
150691,Taped,2016-04-13,WWE Network,
145844,Live,2016-03-27,Samurai! TV,
36238,,,lokale TV Sender (USA),
59341,Taped,,TV Asahi,
5816,Taped,,lokale TV Sender (USA),
179826,Taped,,niconico.jp,
251200,Taped,2020-12-22,YouTube.com,
303008,Taped,2021-02-09,YouTube.com,
30980,Live,1983-08-13,PRISM Network,
95047,Taped,2005-03-19,Televisa Deportes,
244707,Taped,2019-10-21,DDTuniverse.com,
121772,Taped,1965-05-22,,
159712,Taped,2016-08-18,POP TV,
380493,Live,2023-11-28,USA Network,
116220,Live,2014-08-25,USA Network,
162563,Taped,1979-04-29,,
11350,Taped,2003-04-13,lokale TV Sender (USA),
46523,Taped,2009-09-26,Fox Sports,
96586,Taped,2013-06-16,Gaora TV,
54074,Live,2005-06-22,PPV Sender,
312518,Taped,2000-05-14,ITV2,
253680,Taped,1992-09-19,WTBS,
307510,Taped,2021-04-10,Samurai! TV,
88860,Taped,2012-12-10,Gaora TV,
16300,Taped,1986-12-14,lokale TV Sender (USA),
266076,Taped,2020-05-08,WWE Network,
328237,Live,2021-11-07,Wrestle Universe,
105160,Taped,2013-12-25,ion Television,
333883,Taped,2022-01-08,YouTube.com,
376274,Taped,2023-11-03,FOX,
83879,Taped,2012-08-24,Samurai! TV,
86414,Live,2012-10-18,Spike TV,1.0
114571,Taped,2014-07-31,WWE Network,
73464,Live,2012-03-04,GoFightLive.tv,
99975,Taped,,Nippon TV,
178180,Taped,2017-07-19,WWE Network,
57118,Taped,2010-10-26,WWE.com,
369798,Taped,2023-07-06,ROHWrestling.com,
11188,Taped,2002-12-21,TNN,
16809,Taped,1989-10-29,lokale TV Sender (USA),
329923,Live,2021-11-27,Dragon Gate Network,
149881,Live,2016-03-29,YouTube.com,
231054,Live,2019-05-22,NJPWWorld.com,
218259,Live,2018-12-16,WWE Network,
135760,Taped,1973-09-01,,
354798,Live,2022-10-28,niconico.jp,
337372,Live,2022-06-29,TBS,
86034,Taped,,TV Asahi,
228588,,,AJPW.tv,
253812,Taped,2020-02-04,YouTube.com,
48918,Taped,,NET TV,
245796,Taped,2019-10-29,YouTube.com,
310594,Live,2021-05-03,AJPW.tv,
28934,Taped,2008-09-22,TheSuperstation.tv,
309210,Live,2021-05-18,USA Network,
391443,Taped,1990-04-08,TBS,
2290,Live,2002-04-21,,
16356,Taped,1987-06-07,lokale TV Sender (USA),
47526,Taped,2010-01-26,Syfy,0.9
215746,Taped,2018-11-15,POP TV,
333252,Live,2022-01-02,AJPW.tv,
173346,Taped,2017-04-27,niconico.jp,
139698,Taped,1974-11-30,,
48050,Taped,2000-10-16,Sports-i ESPN,
173947,Taped,1981-08-23,,
2269,Taped,2002-02-14,UPN,3.9
198127,Live,2018-04-04,Claro Sports,
2734,Taped,2005-05-05,UPN,3.0
86240,Taped,,TV Asahi,
48469,Taped,2000-10-22,lokale TV Sender (USA),
195920,Taped,2018-03-22,Fight Network,
334127,Live,2022-01-12,Dragon Gate Network,
119916,Taped,2014-11-01,lokale TV Sender (USA),
166475,Live,2016-12-20,WWE Network,
253544,Live,2020-01-31,FOX,
318971,Taped,2021-07-27,YouTube.com,
116901,Taped,2014-08-31,TVC Deportes,
223930,Live,2019-02-23,Dragon Gate Network,
320470,Taped,1990-05-27,TBS,
384626,Live,2024-04-05,TrillerTV,
122980,Taped,2015-01-16,Nippon TV,
75961,Taped,2012-03-23,G+,
145596,Taped,2016-01-02,52MX,
94212,Taped,1995-01-28,TBS,
55894,Taped,2010-09-19,Samurai! TV,
144028,Live,2015-12-03,niconico.jp,
284830,Live,2020-08-15,Wrestle Universe,
143245,Taped,1976-09-25,,
61679,Taped,,,
13658,Live,2007-09-09,Nippon TV,
168194,Live,2017-01-22,TV Asahi,
86484,Live,2012-10-21,,
46232,Taped,2004-05-09,Samurai! TV,
22613,Taped,2008-06-29,Samurai! TV,
159009,Taped,2016-08-16,Samurai! TV,
62780,Taped,2011-04-28,WWE.com,
93970,Taped,2013-04-04,Spike TV,1.1
77527,Taped,1996-11-10,lokale TV Sender (USA),
76142,Taped,,Gaora TV,
16933,Taped,1990-06-03,lokale TV Sender (USA),
138430,Taped,1993-03-21,TBS,
366609,Live,2023-05-06,Wrestle Universe,
350452,Live,2022-08-26,YouTube.com,
64395,Taped,1992-02-02,Televisa Deportes,
81699,Taped,2000-08-26,Televisa Deportes,
386659,Live,2024-04-04,TrillerTV,
85627,Taped,2001-02-17,lokale TV Sender (USA),
359524,Taped,2023-01-26,AXS TV,
184639,,,,
37411,Live,1985-12-07,PRISM Network,
175429,Taped,1982-05-02,,
338332,Taped,2022-03-14,YouTube.com,
366131,Live,2006-08-04,WWE.com,
9072,Taped,1991-11-24,USA Network,
82056,Live,2012-07-05,Spike TV,1.0
133918,Taped,2015-07-16,Syfy,
339536,Taped,2022-04-02,YouTube.com,
299166,Taped,2021-01-15,lokale TV Sender (USA),
315983,Taped,1990-08-31,TBS,
227449,Live,2019-03-29,YouTube.com,
17615,Taped,,,
223588,Live,2019-02-18,YouTube.com,
186793,Taped,2018-01-27,Fight Network,
293178,Taped,,,
71225,Taped,2011-10-29,CadenaTres,
215261,Taped,2018-12-15,Dragon Gate Network,
60221,Taped,,TV Asahi,
98959,Taped,2013-08-05,,
45899,Taped,2001-11-25,Samurai! TV,
357792,Live,2023-02-04,NJPWWorld.com,
302285,Taped,2021-03-04,Hulu,
127066,Taped,1967-06-10,,
43920,Taped,2009-10-15,WGN,
54922,Taped,2010-08-25,,
267531,Taped,2020-05-27,USA Network,
96789,Taped,2013-06-12,ion Television,
72226,Taped,1983-09-30,TV Asahi,
76032,Taped,2012-02-29,Samurai! TV,
125583,Taped,1966-05-07,,
127962,Taped,1969-01-04,,
237230,Taped,2019-08-21,DDTuniverse.com,
32694,Live,2008-12-16,Sci Fi Channel,
262296,Live,2020-04-17,FOX,
19776,Taped,1986-01-18,lokale TV Sender (USA),
96960,Taped,2013-06-08,Televisa Deportes,
89529,Taped,2012-12-23,Samurai! TV,
76247,Taped,2012-05-19,lokale TV Sender (USA),
152111,Live,2016-07-28,NJPWWorld.com,
131292,Taped,1971-01-02,,
58084,Live,1976-08-28,Nippon TV,
360111,Taped,1975-11-29,lokale TV Sender (USA),
251560,Live,2020-03-04,TNT,
59465,Live,2011-01-17,USA Network,3.28
97199,Taped,2013-06-22,CadenaTres,
266456,Live,2020-05-09,Samurai! TV,
90786,Taped,2013-01-26,The CW,
130597,Taped,2009-07-30,,
57906,Taped,,TV Asahi,
249917,Live,2019-12-13,FOX,
359783,Taped,1974-11-09,lokale TV Sender (USA),
